sentence,sentiment,polarity,subjectivity,country
The UN estimates that oil accounts for 99% of Iraq's revenue,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
Water supply and sanitation in Iraq is characterized by poor water and service quality,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,Iraq
"Although many infrastructure projects are underway, Iraq remains in deep housing crisis, with the war-ravaged country likely to complete only 5 percent of the 2","Sentiment(polarity=0.12, subjectivity=0.6599999999999999)",0.12,0.66,Iraq
"The 2018 estimate of the total Iraqi population is 38,433,600","Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,Iraq
"According to the CIA World Factbook, citing a 1987 Iraqi government estimate,[8] the population of Iraq is formed of 75–80% Arabs followed by 15% Kurds","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"A report published by the European Parliamentary Research Service suggests that in 2015 there was 24 million Arabs (15 million Shia and 9 million Sunni); 4 million Sunni Kurds (plus 500,000 Shia Faili Kurds and 200,000 Kaka'i); 3 million Iraqi Turkmen/Turkoman; 1 million Black Iraqis; 500,000 Christians (including Chaldean, Syriacs, Assyrians and Armenians); 500,000 Yazidis; 250,000 Shabaks; 50,000 Roma; 3,000 Sabean-Mandaeans; 2,000 Circassians; 1,000 Baha'i; and a few dozen Jews","Sentiment(polarity=-0.12222222222222223, subjectivity=0.17777777777777778)",-0.12222222199999999,0.177777778,Iraq
"Around 20,000 Marsh Arabs live in southern Iraq","Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",0.06818181799999999,0.25,Iraq
"Iraq has a community of 2,500 Chechens","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"The main languages spoken in Iraq are Mesopotamian Arabic and Kurdish, followed by the Iraqi Turkmen/Turkoman dialect of Turkish, and the Neo-Aramaic languages (specifically Chaldean and Assyrian)","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.166666667,0.333333333,Iraq
"Other smaller minority languages include Mandaic, Shabaki, Armenian, Circassian and Persian","Sentiment(polarity=-0.0625, subjectivity=0.4375)",-0.0625,0.4375,Iraq
"Prior to the invasion in 2003, Arabic was the sole official language","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,Iraq
"
According to the Iraqi constitution: ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
The Arabic language and the Kurdish language are the two official languages of Iraq,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Religions in Iraq are dominantly Abrahamic with Muslim (official) 99% (Shia 55–60%, Sunni 40%), Christian <0","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
The Sunni population complains of facing discrimination in almost all aspects of life by the government,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Christianity in Iraq has its roots from the conception of the Church of the East in the 5th century AD, predating the existence of Islam in the region","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"There are also small ethno-religious minority populations of Mandaeans, Shabaks, Yarsan and Yezidis remaining","Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Iraq
Iraq is home to two of the world's holiest places among Shias: Najaf and Karbala,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
The dispersion of native Iraqis to other countries is known as the Iraqi diaspora,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,Iraq
"In 2007, the UN said that about 40% of Iraq's middle class was believed to have fled and that most had fled systematic persecution and had no desire to return","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Iraq
"As of 2011[update], nearly 3 million Iraqis had been displaced, with 1","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,Iraq
"After the start of the Syrian Civil War in 2011, numerous Iraqi refugees in Syria returned to their native country","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,Iraq
"In 2010, spending on healthcare accounted for 6","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Iraq had developed a centralised free health care system in the 1970s using a hospital based, capital-intensive model of curative care","Sentiment(polarity=0.25, subjectivity=0.55)",0.25,0.55,Iraq
"Before Iraq faced economic sanctions from the UN, it already had an advanced and successful Arab education system","Sentiment(polarity=0.45, subjectivity=0.5833333333333334)",0.45,0.583333333,Iraq
"At the turn of the millennium, many countries, including Iraq, attempted to take part in the Millennium Development Goals as a way to help underdeveloped countries prosper","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Iraq
"In general, the education of Iraq has been improving since the MDGs were implemented","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Iraq
"However, the dramatic increase of the number of students in primary education has had some negative and straining effects for the education system","Sentiment(polarity=-0.11111111111111109, subjectivity=0.5)",-0.111111111,0.5,Iraq
"At the same time, UNICEF investigated portions of spending for education and found that some of the money has gone to waste","Sentiment(polarity=-0.1, subjectivity=0.0625)",-0.1,0.0625,Iraq
Many of those people who dropout or have to repeat a grade do not see the economic cost for long term results,"Sentiment(polarity=0.21666666666666665, subjectivity=0.3666666666666667)",0.21666666699999998,0.36666666700000006,Iraq
Other statistics show that regional differences can attribute to lower or higher enrollment rates for children in primary education,"Sentiment(polarity=0.17500000000000002, subjectivity=0.4583333333333333)",0.175,0.45833333299999995,Iraq
There are also the differing enrollment rates between boys and girls,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Although the numbers suggest a dramatic increase of enrollment rates for primary education in total, a large number of children still remain out of the education system","Sentiment(polarity=0.04523809523809525, subjectivity=0.5696428571428571)",0.045238095,0.5696428570000001,Iraq
"With the overall increase of enrollment rates, there continues to be a large strain on the resources for education","Sentiment(polarity=0.10714285714285714, subjectivity=0.21428571428571427)",0.107142857,0.214285714,Iraq
"
UNICEF provides more details, regarding the actions needed to help Iraq reach its MDG goal of education being attainable by all children at the primary level","Sentiment(polarity=0.45, subjectivity=0.5)",0.45,0.5,Iraq
"The CIA World Factbook estimates that, in 2000, the adult literacy rate was 84% for males and 64% for females, with UN figures suggesting a small fall in literacy of Iraqis aged 15–24 between 2000 and 2008, from 84","Sentiment(polarity=-0.08333333333333333, subjectivity=0.3666666666666667)",-0.083333333,0.36666666700000006,Iraq
"Education is mandatory only through to the sixth grade, after which a national examination determines the possibility of continuing into the upper grades","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,Iraq
"In 2005, obstacles to further reform were poor security conditions in many areas, a centralised system that lacked accountability for teachers and administrators, and the isolation in which the system functioned for the previous 30 years","Sentiment(polarity=-0.023333333333333334, subjectivity=0.3533333333333334)",-0.023333332999999998,0.35333333299999997,Iraq
"According to the Webometrics Ranking of World Universities, the top-ranking universities in the country are the University of Dohuk (1717th worldwide), the University of Baghdad (3160th) and Babylon University (3946th)","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
Public holidays in Iraq include Republic Day on 14 July and the National Day on 3 October,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.066666667,Iraq
Iraq is known primarily for its rich maqam heritage which has been passed down orally by the masters of the maqam in an unbroken chain of transmission leading up to the present,"Sentiment(polarity=0.15486111111111112, subjectivity=0.38472222222222224)",0.154861111,0.384722222,Iraq
"Early in the 20th century, many of the most prominent musicians in Iraq were Jewish","Sentiment(polarity=0.26666666666666666, subjectivity=0.3833333333333333)",0.26666666699999997,0.38333333299999994,Iraq
The most famous singer of the 1930s–1940s was perhaps the Jew Salima Pasha (later Salima Murad),"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.333333333,0.5,Iraq
"The most famous early composer from Iraq was Ezra Aharon, an oud player, while the most prominent instrumentalist was Daoud Al-Kuwaiti","Sentiment(polarity=0.42000000000000004, subjectivity=0.6599999999999999)",0.42,0.66,Iraq
Important cultural institutions in the capital include the Iraqi National Symphony Orchestra – rehearsals and performances were briefly interrupted during the Occupation of Iraq but have since returned to normal,"Sentiment(polarity=0.1625, subjectivity=0.5208333333333333)",0.1625,0.520833333,Iraq
"Institutions offering cultural education in Baghdad include the Academy of Music, Institute of Fine Arts and the Music and Ballet school Baghdad","Sentiment(polarity=0.25833333333333336, subjectivity=0.3)",0.258333333,0.3,Iraq
"The capital, Ninus or Nineveh, was taken by the Medes under Cyaxares, and some 200 years after Xenophon passed over its site, then mere mounds of earth","Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,Iraq
"After the end of the full state control in 2003, there were a period of significant growth in the broadcast media in Iraq","Sentiment(polarity=0.3625, subjectivity=0.7125)",0.3625,0.7125,Iraq
"Iraqi media expert and author of a number of reports on this subject, Ibrahim Al Marashi, identifies four stages of the US invasion of Iraq in 2003 where they had been taking the steps that have significant effects on the way for the later of the Iraqi media since then","Sentiment(polarity=0.06944444444444445, subjectivity=0.40277777777777773)",0.06944444400000001,0.402777778,Iraq
"Iraqi cuisine can be traced back some 10,000 years – to the Sumerians, Akkadians, Babylonians, Assyrians and Ancient Persians","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Some characteristic ingredients of Iraqi cuisine include – vegetables such as aubergine, tomato, okra, onion, potato, courgette, garlic, peppers and chilli, cereals such as rice, bulgur wheat and barley, pulses and legumes such as lentils, chickpeas and cannellini, fruits such as dates, raisins, apricots, figs, grapes, melon, pomegranate and citrus fruits, especially lemon and lime","Sentiment(polarity=-0.011111111111111112, subjectivity=0.5777777777777778)",-0.011111111000000002,0.577777778,Iraq
"Similarly with other countries of Western Asia, chicken and especially lamb are the favourite meats","Sentiment(polarity=-0.145, subjectivity=0.545)",-0.145,0.545,Iraq
Football is the most popular sport in Iraq,"Sentiment(polarity=0.55, subjectivity=0.7)",0.55,0.7,Iraq
"The Iraqi Football Association is the governing body of football in Iraq, controlling the Iraqi National Team and the Iraqi Premier League (also known as Dawri Al-Nokba)","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Despite having mobile phones in the Middle East since 1995, Iraqis were only able to use mobile phones after 2003, as Mobile phones were banned under Saddam Hussein's rule","Sentiment(polarity=0.16666666666666666, subjectivity=0.5416666666666666)",0.166666667,0.541666667,Iraq
"According to the Iraqi Ministry of Communication, Iraq is now in the second phase of building and launching a multipurpose strategic satellite","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
A project which expected to cost $600 million is ongoing in co-operation with market leaders such as Astrium and Arianespace,"Sentiment(polarity=-0.05, subjectivity=0.45)",-0.05,0.45,Iraq
"On 18 January 2012, Iraq was connected to the undersea communications network for the first time","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Iraq
"This had an immense impact on internet speed, availability and usage in Iraq","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,Iraq
"In October 2013, the Iraqi Minister for Communication ordered internet prices to be lowered by a third","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"Government
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Iraq
"General information
","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Iraq
"
Coordinates: 33°50′N 35°50′E﻿ / ﻿33","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"Lebanon (/ˈlɛbənɒn/ (listen); Arabic: لبنان‎, romanized: Lubnān, Lebanese Arabic pronunciation: [lɪbˈneːn]), officially known as the Lebanese Republic[nb 3] (Arabic: الجمهورية اللبنانية‎, romanized: al-Jumhūrīyah al-Lubnānīyah, Lebanese Arabic pronunciation: [elˈʒʊmhuːrɪjje lˈlɪbneːnɪjje]; French: République libanaise), is a country in Western Asia","Sentiment(polarity=-0.375, subjectivity=0.5)",-0.375,0.5,Lebanon
"The earliest evidence of civilization in Lebanon dates back more than seven thousand years, predating recorded history","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Lebanon
The region eventually was ruled by the Ottoman Empire from 1516 to 1918,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"Despite its small size,[18] the country has developed a well-known culture and has been highly influential in the Arab world, powered by its large diaspora","Sentiment(polarity=0.05607142857142857, subjectivity=0.4171428571428571)",0.056071429000000006,0.41714285700000003,Lebanon
"The name of Mount Lebanon originates from the Phoenician root lbn (𐤋𐤁𐤍) meaning ""white"", apparently from its snow-capped peaks","Sentiment(polarity=0.025, subjectivity=0.175)",0.025,0.175,Lebanon
"Occurrences of the name have been found in different Middle Bronze Age texts from the library of Ebla,[24] and three of the twelve tablets of the Epic of Gilgamesh","Sentiment(polarity=0.03333333333333333, subjectivity=0.3333333333333333)",0.033333333,0.333333333,Lebanon
"Lebanon as the name of an administrative unit (as opposed to the mountain range) was introduced with the Ottoman reforms of 1861, as the Mount Lebanon Mutasarrifate (Arabic: متصرفية جبل لبنان‎; Turkish: Cebel-i Lübnan Mutasarrıflığı), continued in the name of the State of Greater Lebanon (Arabic: دولة لبنان الكبير‎ Dawlat Lubnān al-Kabīr; French: État du Grand Liban) in 1920, and eventually in the name of the sovereign Republic of Lebanon  (Arabic: الجمهورية اللبنانية‎ al-Jumhūrīyah al-Lubnānīyah) upon its independence in 1943","Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.333333333,0.5,Lebanon
The borders of contemporary Lebanon are a product of the Treaty of Sèvres of 1920,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.166666667,0.166666667,Lebanon
"After the 7th-century Muslim conquest of the Levant, it was part of the Rashidun, Umayyad, Abbasid Seljuk and Fatimid empires","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"Evidence dating back to an early settlement in Lebanon was found in Byblos, considered one of the oldest continuously inhabited cities in the world","Sentiment(polarity=0.05, subjectivity=0.15)",0.05,0.15,Lebanon
"Lebanon was a part of northern Canaan, and consequently became the homeland of Canaanite descendants – the Phoenicians, a seafaring people who spread across the Mediterranean in the first millennium BC ","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Lebanon
"The region that is now Lebanon, as with the rest of Syria and much of Anatolia, became a major center of Christianity in the Roman Empire during the early spread of the faith","Sentiment(polarity=0.065625, subjectivity=0.27499999999999997)",0.065625,0.275,Lebanon
During the 7th century the Muslim Arabs conquered Syria establishing a new regime to replace the Byzantines,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363599999998,0.454545455,Lebanon
During the 11th century the Druze religion emerged from a branch of Shia Islam,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"Following the fall of Roman Anatolia to the Muslim Turks, the Byzantines put out a call to the Pope in Rome for assistance in the 11th century","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,Lebanon
One of the most lasting effects of the Crusades in this region was the contact between the Franks (i,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Lebanon
"During this period Lebanon was divided into several provinces: Northern and Southern Mount Lebanon, Tripoli, Baalbek and Beqaa Valley and Jabal Amel","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"On the death of the last Maan emir, various members of the Shihab clan ruled Mount Lebanon until 1830","Sentiment(polarity=0.0, subjectivity=0.2833333333333333)",0.0,0.283333333,Lebanon
"In 1920, following World War I, the area of the Mutasarrifate, plus some surrounding areas which were predominantly Shia and Sunni, became a part of the state of Greater Lebanon under the French Mandate of Syria and Lebanon","Sentiment(polarity=0.16666666666666666, subjectivity=0.19999999999999998)",0.166666667,0.2,Lebanon
"On 1 September 1920, France reestablished Greater Lebanon after the Moutasarrifiya rule removed several regions belonging to the Principality of Lebanon and gave them to Syria","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Lebanon
Lebanon gained a measure of independence while France was occupied by Germany,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"After the fighting ended in Lebanon, General Charles de Gaulle visited the area","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Lebanon
Following the end of World War II in Europe the French mandate may be said to have been terminated without any formal action on the part of the League of Nations or its successor the United Nations,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.033333333,0.066666667,Lebanon
"Lebanon's unwritten National Pact of 1943 required that its president be Maronite Christian, its speaker of the parliament to be a Shiite Muslim, its prime minister be Sunni Muslim, and the Deputy Speaker of Parliament and the Deputy Prime Minister be Greek Orthodox","Sentiment(polarity=-0.06666666666666667, subjectivity=0.19999999999999998)",-0.066666667,0.2,Lebanon
Lebanon's history since independence has been marked by alternating periods of political stability and turmoil interspersed with prosperity built on Beirut's position as a regional center for finance and trade,"Sentiment(polarity=0.0, subjectivity=0.26666666666666666)",0.0,0.26666666699999997,Lebanon
"In May 1948, Lebanon supported neighbouring Arab countries in a war against Israel","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"100,000 Palestinians fled to Lebanon because of the war","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"In 1958, during the last months of President Camille Chamoun's term, an insurrection broke out, instigated by Lebanese Muslims who wanted to make Lebanon a member of the United Arab Republic","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.066666667,Lebanon
"With the defeat of the PLO in Jordan, many Palestinian militants relocated to Lebanon, increasing their armed campaign against Israel","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Lebanon
"In 1975, following increasing sectarian tensions, largely boosted by Palestinian militant relocation into South Lebanon, a full-scale civil war broke out in Lebanon","Sentiment(polarity=0.10714285714285714, subjectivity=0.2642857142857143)",0.107142857,0.264285714,Lebanon
"In 1982, the PLO attacks from Lebanon on Israel led to an Israeli invasion, aiming to support Lebanese forces in driving out the PLO","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"In September 1988, the Parliament failed to elect a successor to President Gemayel as a result of differences between the Christians, Muslims, and Syrians","Sentiment(polarity=0.15000000000000002, subjectivity=0.6)",0.15,0.6,Lebanon
"In the same month, the Lebanese Parliament agreed to the Taif Agreement, which included an outline timetable for Syrian withdrawal from Lebanon and a formula for the de-confessionalisation of the Lebanese political system","Sentiment(polarity=0.0, subjectivity=0.1125)",0.0,0.1125,Lebanon
The internal political situation in Lebanon significantly changed in the early 2000s,"Sentiment(polarity=0.11875, subjectivity=0.31875)",0.11875,0.31875,Lebanon
"On 14 February 2005, former Prime Minister Rafik Hariri was assassinated in a car bomb explosion","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"The assassination triggered the Cedar Revolution, a series of demonstrations which demanded the withdrawal of Syrian troops from Lebanon and the establishment of an international commission to investigate the assassination","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
UNSC Resolution 1595 called for an investigation into the assassination,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"On 12 July 2006, Hezbollah launched a series of rocket attacks and raids into Israeli territory, where they killed three Israeli soldiers and captured two others","Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0,Lebanon
"In 2007, the Nahr al-Bared refugee camp became the center of the 2007 Lebanon conflict between the Lebanese Army and Fatah al-Islam","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Lebanon
"Between 2006 and 2008, a series of protests led by groups opposed to the pro-Western Prime Minister Fouad Siniora demanded the creation of a national unity government, over which the mostly Shia opposition groups would have veto power","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Lebanon
"On 9 May 2008, Hezbollah and Amal forces, sparked by a government declaration that Hezbollah's communications network was illegal, seized western Beirut,[78] leading to the 2008 conflict in Lebanon","Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25,Lebanon
"In early January 2011, the national unity government collapsed due to growing tensions stemming from the Special Tribunal for Lebanon, which was expected to indict Hezbollah members for the Hariri assassination","Sentiment(polarity=0.058035714285714295, subjectivity=0.41160714285714284)",0.058035714,0.41160714299999995,Lebanon
"In 2012, the Syrian civil war threatened to spill over in Lebanon, causing more incidents of sectarian violence and armed clashes between Sunnis and Alawites in Tripoli","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Lebanon
"On 17 October 2019 the first of a series of mass civil demonstrations erupted;[93][94][95]  they were initially triggered by planned taxes on gasoline, tobacco and online phone calls such as through WhatsApp,[96][97][98] but quickly expanded into a country-wide condemnation of sectarian rule,[99] stagnant economy, unemployment, endemic corruption in the public sector,[99] legislation (such as banking secrecy) that is perceived to shield the ruling class from accountability[100][101] and failures from the government to provide basic services such as electricity, water and sanitation","Sentiment(polarity=0.07291666666666666, subjectivity=0.315625)",0.072916667,0.315625,Lebanon
"As a result of the protests, Lebanon entered a political crisis, with Prime Minister Saad Hariri tendering his resignation and echoing protestors' demands for a government of independent specialists","Sentiment(polarity=0.0, subjectivity=0.1125)",0.0,0.1125,Lebanon
Lebanon is located in Western Asia between latitudes 33° and 35° N and longitudes 35° and 37° E,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"The country's surface area is 10,452 square kilometres (4,036 sq mi) of which 10,230 square kilometres (3,950 sq mi) is land","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"Lebanon is divided into four distinct physiographic regions: the coastal plain, the Lebanon mountain range, the Beqaa valley and the Anti-Lebanon mountains","Sentiment(polarity=0.04285714285714286, subjectivity=0.32857142857142857)",0.042857143,0.32857142899999997,Lebanon
The narrow and discontinuous coastal plain stretches from the Syrian border in the north where it widens to form the Akkar plain to Ras al-Naqoura at the border with Israel in the south,"Sentiment(polarity=-0.20952380952380953, subjectivity=0.37142857142857144)",-0.20952381,0.37142857100000004,Lebanon
The mountains of Lebanon are drained by seasonal torrents and rivers foremost of which is the 145 kilometres (90 mi) long Leontes that rises in the Beqaa Valley to the west of Baalbek and empties into the Mediterranean Sea north of Tyre,"Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,Lebanon
Lebanon has a moderate Mediterranean climate,"Sentiment(polarity=0.0, subjectivity=0.7)",0.0,0.7,Lebanon
"In ancient times, Lebanon was covered by large forests of cedar trees, the national emblem of the country","Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Lebanon
"As a result of longstanding exploitation, few old cedar trees remain in pockets of forests in Lebanon, but there is an active program to conserve and regenerate the forests","Sentiment(polarity=-0.07777777777777778, subjectivity=0.3)",-0.07777777799999999,0.3,Lebanon
"In 2010, the Environment Ministry set a 10-year plan to increase the national forest coverage by 20%, which is equivalent to the planting of two million new trees each year","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363599999998,0.454545455,Lebanon
Beirut and Mount Lebanon have been facing a severe garbage crisis,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"In December 2015, the Lebanese government signed an agreement with Chinook Industrial Mining, part owned by Chinook Sciences, to export over 100,000 tons of untreated waste from  Beirut and the surrounding area","Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0,Lebanon
"In February 2016, the government withdrew from negotiations after it was revealed that documents relating to the export of the trash to Russia were forgeries","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"In September 2018, Lebanon's parliament passed a law that banned open dumping and burning of waste","Sentiment(polarity=-0.1, subjectivity=0.25)",-0.1,0.25,Lebanon
"On Sunday 13 October 2019 at night, a series of about 100 forest fires according to Lebanese Civil Defense, broke out and spread over large areas of Lebanon's forests","Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Lebanon
"Lebanon is a parliamentary democracy that includes confessionalism,[139] in which high-ranking offices are reserved for members of specific religious groups","Sentiment(polarity=0.0, subjectivity=0.1875)",0.0,0.1875,Lebanon
"Until 1975, Freedom House considered Lebanon to be one of only two (together with Israel) politically free countries in the Middle East and North Africa region","Sentiment(polarity=0.13333333333333333, subjectivity=0.6)",0.133333333,0.6,Lebanon
"Until 2005, Palestinians were forbidden to work in over 70 jobs because they did not have Lebanese citizenship","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
Lebanon's national legislature is the unicameral Parliament of Lebanon,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
The Parliament is elected for a four-year term by popular vote on the basis of sectarian proportional representation,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,Lebanon
"The executive branch consists of the President, the head of state, and the Prime Minister, the head of government","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
"In an unprecedented move, the Lebanese parliament has extended its own term twice amid protests, the last being on 5 November 2014,[148] an act which comes in direct contradiction with democracy and article #42 of the Lebanese constitution as no elections have taken place","Sentiment(polarity=0.325, subjectivity=0.5916666666666667)",0.325,0.591666667,Lebanon
Lebanon was without a President between May 2014 and October 2016,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Lebanon
Nationwide elections were finally scheduled for May 2018,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,Lebanon
"As of August 2019, the Lebanese cabinet included two ministers directly affiliated with Hezbollah, in addition to a close but officially non-member minister","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,Lebanon
"There are 18 officially recognized religious groups in Lebanon, each with its own family law legislation and set of religious courts","Sentiment(polarity=0.19999999999999998, subjectivity=0.5)",0.2,0.5,Lebanon
"The Lebanese legal system is based on the French system, and is a civil law country, with the exception for matters related to personal status (succession, marriage, divorce, adoption, etc","Sentiment(polarity=0.05, subjectivity=0.22500000000000003)",0.05,0.225,Lebanon
The most notable set of codified laws is the Code des Obligations et des Contrats promulgated in 1932 and equivalent to the French Civil Code,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.333333333,0.333333333,Lebanon
"The Lebanese court system consists of three levels: courts of first instance, courts of appeal, and the court of cassation","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Lebanon
"Lebanon concluded negotiations on an association agreement with the European Union in late 2001, and both sides initialed the accord in January 2002","Sentiment(polarity=-0.15, subjectivity=0.3)",-0.15,0.3,Lebanon
"Lebanon enjoys good relations with virtually all of the other Arab countries (despite historic tensions with Libya and Syria), and hosted an Arab League Summit in March 2002 for the first time in more than 35 years","Sentiment(polarity=0.265, subjectivity=0.3616666666666667)",0.265,0.36166666700000005,Lebanon
"The Lebanese Armed Forces (LAF) has 72,000 active personnel,[157] including 1,100 in the air force, and 1,000 in the navy","Sentiment(polarity=-0.13333333333333333, subjectivity=0.6)",-0.133333333,0.6,Lebanon
"The Lebanese Armed Forces' primary missions include defending Lebanon and its citizens against external aggression, maintaining internal stability and security, confronting threats against the country's vital interests, engaging in social development activities, and undertaking relief operations in coordination with public and humanitarian institutions","Sentiment(polarity=0.13333333333333333, subjectivity=0.2619047619047619)",0.133333333,0.261904762,Lebanon
Lebanon is a major recipient of foreign military aid,"Sentiment(polarity=-0.05416666666666667, subjectivity=0.24166666666666667)",-0.054166667,0.241666667,Lebanon
Human rights groups have repeatedly accused the Lebanese army of torture,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,Lebanon
Male homosexuality is illegal in Lebanon,"Sentiment(polarity=-0.25, subjectivity=0.3)",-0.25,0.3,Lebanon
"Lebanon is divided into eight governorates (muḥāfaẓāt, Arabic: محافظات‎; singular muḥāfaẓah, Arabic: محافظة‎) which are further subdivided into twenty-six districts (aqdyah Arabic: أقضية‎; singular: qadāʾ Arabic: قضاء‎)","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,Lebanon
